product_id_A,category_A,product_id_B,category_B,avg_price_A,avg_price_B,avg_total_freight,product_similarity,bundle_effectiveness,price_ratio,total_bundle_cost,freight_to_price_ratio
90aa2ab699cd0e459be93124aa91c82f,bed_bath_table,ce6f74096c84567f22728c84f3d6e7fc,bed_bath_table,114.9,109.9,2.45,1,0,1.0454863922985231,224.8,0.010898528031458935
91472a5abca63bed91ade04c71c203ce,bed_bath_table,d9e7d13814ea50f9ae1f612ef6b3a1f1,bed_bath_table,19.8,53.2,22.06,1,1,0.37217345538617697,73.0,0.3021876412651881
91894be08b341b3d6228779d2a80ab94,stationery,e70d8bce868310111ec36d96f6d80a9c,stationery,54.0,63.0,15.51,1,0,0.8571292519166362,117.0,0.13256296954726882
91910bbde68f7027e850dcd82b25c5bb,perfumery,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,toys,39.9,99.99,20.21,0,0,0.3990359132321909,139.89,0.14446962277773412
919b08607e72077425654ac5fc0b5528,furniture_decor,b0ff78dc1b5fdca6b5d9ec76cfe4cc3b,furniture_decor,70.0,70.0,40.46,1,0,0.9999857144897929,140.0,0.2889979357290305
919b08607e72077425654ac5fc0b5528,furniture_decor,cdbcde669141ea6af7193857333db4ff,furniture_decor,70.0,60.0,40.46,1,0,1.166647222546291,130.0,0.3112283751663449
924c635d837c240da3956f3c28c1e6f4,construction_tools_lights,a02d0123079f4ae96001ba2010d1a2df,construction_tools_lights,40.0,230.0,28.7,1,1,0.17391228733788114,270.0,0.10629590260776813
924d6619805478222273ab8ca2540b25,watches_gifts,a84d0660dbffebf352aefbf1a6b18d00,watches_gifts,49.0,39.0,32.05,1,0,1.2563780415886774,88.0,0.36420040681355886
927b37c91523c5d12a6082746feadd09,computers_accessories,beeafa4f5701078b09aa0f517fdfe05e,computers_accessories,209.9,207.91,12.05,1,0,1.0095665933981368,417.81,0.028840791649812958
927c2a01437aaec44d9b67f277b55eab,office_furniture,ecb4c7c604905689ed8075d75c012acc,office_furniture,199.99,199.99,52.95,1,0,0.9999949997749898,399.98,0.1323812881111853
928c2c0fdf465581daac95380af04b3e,furniture_decor,c777355d18b72b67abbeef9df44fd0fd,furniture_decor,149.0,199.0,20.09,1,0,0.7487399560806227,348.0,0.05772971916747366
9291234bfd76d396f56b5175d435dd84,furniture_decor,e74935f7a47674c519b43da6244d30fe,furniture_decor,12.9,24.9,6.78,1,0,0.5180514838761495,37.8,0.1793603343826883
92c7ec84190a13612cae0baf13804b23,bed_bath_table,abd7ed8ecd726157215c9eb9caac7356,bed_bath_table,99.9,59.0,14.84,1,0,1.6931916408196472,158.9,0.09339148274711927
9334fc63bffa67f685c03b1dc24df180,health_beauty,f0aeff7723abbe804226f96c5b1db7ef,sports_leisure,9.4,18.9,1.08,0,0,0.49732818369398446,28.299999999999997,0.03816119571746582
9348cf658c9f20576186a9f3b82c58c3,health_beauty,f72c05c5dadc3a4e05bdc5a92520f66e,watches_gifts,49.0,139.0,10.63,0,0,0.35251544952914005,188.0,0.056542252434827474
9351b1e4334769dc0abe871ee3c7abc3,health_beauty,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,62.0,59.9,24.7,1,0,1.0350411512328677,121.9,0.202623440332729
9373355c0da0bbda1d469b3504731ccb,health_beauty,dfdb2655c564597331d2197ac771b2c0,perfumery,199.99,138.9,8.45,0,0,1.4398024492264274,338.89,0.02493427090126324
93c285dad77a797cf2193ead6afbe107,housewares,d961667356e6dffef33c0d0eb4c327cc,housewares,65.9,59.9,18.74,1,0,1.1001485784878384,125.80000000000001,0.14896542952758718
93d2aa0c31c4bdfe9d71ae5b1df30287,computers_accessories,bd2b6d27ce6d89e2443970dc53f6d684,computers_accessories,221.91,261.91,19.26,1,0,0.8472725467811585,483.82000000000005,0.039808110850913875
93d8b11d613a563f5a26212282bb145e,furniture_decor,acebea1efbaa063642166633d247aec7,furniture_decor,18.04,18.04,8.54,1,1,0.999944570700072,36.08,0.23668967046367895
93d8b11d613a563f5a26212282bb145e,furniture_decor,be0e6c61c2bcdd9a4d022ba67fd66189,flowers,18.04,63.9,8.54,0,1,0.2823117009123488,81.94,0.10422132998132802
93e6c730cc84ef7cfdd20cdfb2269144,furniture_decor,a0f3c43b288de04ccb40d26cf26c639d,furniture_decor,188.48,99.8,22.98,1,1,1.88855823087945,288.28,0.07971389026678832
9451e630d725c4bb7a5a206b48b99486,baby,d70f38e7f79c630f8ea00c993897042c,baby,39.5,90.9,48.64,1,0,0.4345386739419808,130.4,0.37300327451476595
9456cf1bbafac590a3b7698a06cb190f,perfumery,94b67faa1e06c405396b019aadf24618,perfumery,7.0,7.0,7.71,1,0,0.999857163262391,14.0,0.5506749517891579
946344697156947d846d27fe0d503033,bed_bath_table,99c88c191bbed92f5be4ca3b00eb1a42,bed_bath_table,29.99,29.99,15.6,1,0,0.9999666566636657,59.98,0.2600823594138144
946344697156947d846d27fe0d503033,bed_bath_table,a2975d20c0bbb1c763629eee19615fc1,bed_bath_table,29.99,34.99,15.1,1,0,0.8570775342230859,64.98,0.23237561748818883
946344697156947d846d27fe0d503033,bed_bath_table,ad0a798e7941f3a5a2fb8139cb62ad78,bed_bath_table,29.99,29.99,15.996,1,1,0.9999666566636657,59.98,0.2666844500758574
946344697156947d846d27fe0d503033,bed_bath_table,ae7fbf136a49b58f2d38fafb2f3205b8,bed_bath_table,29.99,29.99,18.23,1,0,0.9999666566636657,59.98,0.30392957769960494
946344697156947d846d27fe0d503033,bed_bath_table,b0c89945c034268074f5f80b362bda34,bed_bath_table,29.99,29.99,17.46,1,1,0.9999666566636657,59.98,0.2910921791900769
946344697156947d846d27fe0d503033,bed_bath_table,ec72148301904394ad2c3f6204781102,bed_bath_table,29.99,34.99,16.93,1,0,0.8570775342230859,64.98,0.2605376956341084
946344697156947d846d27fe0d503033,bed_bath_table,fbce4c4cb307679d89a3bf3d3bb353b9,bed_bath_table,29.99,149.0,19.82,1,0,0.20127381695424862,178.99,0.11073182450514271
9474f3c0da0c4fd0bdf88cf6ac1b5d04,furniture_decor,daef10c972d7295283e377d5fd9985f1,furniture_decor,39.0,18.9,3.28,1,0,2.0633828897941906,57.9,0.05664841712578367
94982c575245c1664b51851ec653a79e,furniture_decor,981cff5accf28a980a7de3bca3ba9b95,furniture_decor,40.0,40.0,17.63,1,0,0.9999750006249845,80.0,0.22037224534693314
94982c575245c1664b51851ec653a79e,furniture_decor,c89e8c067337f726514a8ef42a523811,furniture_decor,40.0,40.0,17.63,1,0,0.9999750006249845,80.0,0.22037224534693314
94bb0da423501924c41368236d88e808,bed_bath_table,c2c951d6f458fe552a49dcd590bdb4a6,bed_bath_table,51.9,55.0,14.0,1,0,0.9436192069235105,106.9,0.1309622922142917
94ecc3aaf1c1a63135ba686ac00264c0,fashion_male_clothing,c2ccd192fdac0a564ea52ec8687b3093,fashion_male_clothing,209.9,169.9,24.75,1,0,1.2354253359309244,379.8,0.06516570519824856
951cb45d30e716a846d8cf5874034e56,telephony,a00a22560435cc439faf6163eabc1ef8,telephony,18.99,18.99,14.52,1,0,0.9999473434784898,37.98,0.38229641136357656
952e73f7e8bee61569a32b35c19bc981,bed_bath_table,9712e67c33f564648b46afc6505db72a,bed_bath_table,50.0,50.0,13.71,1,0,0.999980000399992,100.0,0.13709862901370987
955d13d7e0c184665441e35897a4f3c3,pet_shop,a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,34.9,95.0,11.51,1,0,0.36736455405732565,129.9,0.08860593836844981
9578d6732c124f549834fbe8c02e51df,auto,f649a2fc406930962c1cd7b147497a79,garden_tools,59.9,49.9,14.11,0,0,1.200376745956995,109.8,0.12850520487062958
95b6e8160fbea38f306a26e66a6465a3,auto,f81a1edab43cbf08299503316612bacf,auto,168.05,226.95,14.79,1,0,0.740468206793537,395.0,0.03744294318242232
95d4404184aa5ce72e590362cc471d62,bed_bath_table,ecfb5255f55715e1faec3e6a316da6c3,bed_bath_table,64.9,64.9,11.06,1,0,0.9999845919169196,129.8,0.08520735587553253
95d4404184aa5ce72e590362cc471d62,bed_bath_table,fb98e86cfbfbff699907f0a84784d474,bed_bath_table,64.9,64.9,11.06,1,0,0.9999845919169196,129.8,0.08520735587553253
9616caad30917a469d87d2f95cd603cb,computers_accessories,b7d94dc0640c7025dc8e3b46b52d8239,computers_accessories,170.0,175.91,1.52,1,0,0.9663977806959201,345.90999999999997,0.004394193882241387
961d02e19e9ade3ba8aa028c87b0d8f7,computers_accessories,f7f59e6186e10983a061ac7bdb3494d6,housewares,110.0,34.9,30.13,0,0,3.15177215552563,144.9,0.20793507291185015
962a6951154f98f2c8e9a5b8b2bcf4a9,furniture_decor,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,75.0,35.0,3.13,1,1,2.1427959201165683,110.0,0.028454286779211097
962a6951154f98f2c8e9a5b8b2bcf4a9,furniture_decor,cfe9e8e1f0400c8cc665d41722f34086,furniture_decor,75.0,370.0,21.2,1,1,0.20270215485904094,445.0,0.04764034238125308
964093075b6885bfcc6520dd216e4d8f,housewares,c2ece64199af7a53793ed9612a89a8cd,furniture_decor,25.0,75.0,17.56,0,0,0.33332888894814733,100.0,0.1755982440175598
9644a7af60743efbb41bd30c624799c5,pet_shop,9dfba8dfc02d7b0a915625e28ca316ba,pet_shop,129.9,45.0,12.45,1,0,2.8866025199440015,174.9,0.07118312645439419
9648b0bf87f29f78dd9fcbfe58d0e6a6,toys,ad00a218e16f65efb3dfebe514994ca1,toys,325.5,198.14,30.08,1,0,1.6427695429012674,523.64,0.05744393582626265
9649ca274c5438e7f13d0af44db9bcae,perfumery,9dce898d78474a67041fb052e56b1a58,perfumery,19.99,39.99,8.11,1,0,0.49986246905553744,59.980000000000004,0.1352094830029509
9649ca274c5438e7f13d0af44db9bcae,perfumery,b888a082a8954a5404448811aaf9d9e6,perfumery,19.99,19.99,21.15,1,0,0.9999499774898704,39.98,0.5290012756059128
96627b65a0070635b620d07f97e63347,cine_photo,ae3e0cf8b9e4a3a027fc5d4b0a3eb2a0,telephony,76.65,39.9,19.17,0,0,1.9210044861031055,116.55000000000001,0.16447735326166227
96627b65a0070635b620d07f97e63347,cine_photo,b7351032045cba592a6d97b36f5fd8e3,cool_stuff,76.65,99.99,19.17,0,0,0.7665689912092088,176.64,0.10852520083106415
966746deb2173a72d95ca8b80223f014,bed_bath_table,e8750c9a319a8eddd30f0abc4646bd75,bed_bath_table,53.0,53.0,34.67,1,0,0.9999811324314636,106.0,0.327072386109565
966746deb2173a72d95ca8b80223f014,bed_bath_table,fa559a64fdb8719b675a8baf140b3d9e,bed_bath_table,53.0,53.0,34.67,1,0,0.9999811324314636,106.0,0.327072386109565
9668ae227893ed924319574e98f60c7d,bed_bath_table,e57ef623983cba8948397a3d7d52adc4,bed_bath_table,58.99,58.99,26.71,1,0,0.9999830482615992,117.98,0.22639238521456845
96b0a882d11b17ce51238420ec63e3a1,bed_bath_table,dce24381876a1d59ccc9d00d3dbade56,garden_tools,59.9,78.9,25.5,0,1,0.7591792245979138,138.8,0.18371625564657312
96ce363b8a694e8e298a9687a2f7cc02,telephony,c122f3648b40e013db57964f1721c25b,telephony,29.99,29.99,15.31,1,0,0.9999666566636657,59.98,0.2552474950400961
96ea4f32befa14bd8ab36fd6827a5e3f,toys,bf477d995ee4444807afc574cfbcc1c1,toys,59.99,59.99,12.26,1,1,0.9999833308329583,119.98,0.10218284561722271
96ee9343533c399d245845830908f073,stationery,cc2de3090e4e70b255499285f2d72735,stationery,301.0,299.0,0.88,1,0,1.006685596369243,600.0,0.0014666642222262963
96ee9343533c399d245845830908f073,stationery,d3350fee567b6f7149265243bc8cf282,stationery,301.0,39.0,0.88,1,0,7.717750826901875,340.0,0.0025882276816832895
96f96ac6ce04504599e212a3d826361e,housewares,dbdbf03d0f71aa48a4fbe6ac2a5dd2f3,housewares,52.0,22.9,7.84,1,0,2.2706432033535653,74.9,0.10467149971295442
97017430754804328eb9597b7f85da03,telephony,fcf28afb1353f2f12ea041dd74954226,telephony,27.99,27.99,14.1,1,0,0.9999642742310028,55.98,0.25187117057573105
970694629024df557d9b71b3088a488d,housewares,a2359ef18f03db4e53c75d8c15172cfd,furniture_decor,99.9,129.9,37.21,0,0,0.7690471974811587,229.8,0.16192270703782838
972d4aba7eb9ba03a5b7950751f11f60,auto,9d240cb98df035e3ef147117b92aa0e7,auto,15.0,29.0,7.11,1,0,0.5172235440157236,44.0,0.16158723665371244
972d4aba7eb9ba03a5b7950751f11f60,auto,cae8c962ad47ff05a508e6fec4146e1a,auto,15.0,29.0,7.11,1,0,0.5172235440157236,44.0,0.16158723665371244
972d4aba7eb9ba03a5b7950751f11f60,auto,e6e3140cdd035e915d6d4a9eae2ccead,auto,15.0,29.0,7.11,1,0,0.5172235440157236,44.0,0.16158723665371244
978017df6a79f817ff723f62ccd2c786,fashion_bags_accessories,e13f46cf68d356e0ac0f32058af20911,fashion_bags_accessories,28.0,24.9,4.62,1,0,1.1244528332195494,52.9,0.08733294266649025
978017df6a79f817ff723f62ccd2c786,fashion_bags_accessories,e456721fdab66b576664c035ad183965,fashion_bags_accessories,28.0,29.9,4.62,1,0,0.9364235309855857,57.9,0.07979136802473187
9794fba8c8aa64ab4fece2d3cbe731e9,furniture_decor,a45af86c4a7948f5fabbb5b0132475cd,housewares,39.9,28.9,11.37,0,0,1.3805750666066918,68.8,0.1652592258833447
979a52ea2c0c4e9e7e7e4a766d4eeda4,bed_bath_table,ecfe9a892071ef1c94ee53f77e2e063b,bed_bath_table,62.0,119.0,29.54,1,0,0.521004025176259,181.0,0.16320351821260656
97db532f755c1c66eab401e27f687295,computers_accessories,afe60f026d04f54945ecf4c085eff7f5,computers_accessories,187.5,199.9,16.61,1,0,0.9379642923247007,387.4,0.04287547012010811
980f472a1354c8366960f7c4528c470e,health_beauty,a7b883ad302f6f168540e7d46a245450,health_beauty,61.99,61.99,14.18,1,0,0.9999838686260909,123.98,0.1143723635073116
981cff5accf28a980a7de3bca3ba9b95,furniture_decor,c89e8c067337f726514a8ef42a523811,furniture_decor,40.0,40.0,17.63,1,0,0.9999750006249845,80.0,0.22037224534693314
983b5668afc4aa8777599206fcc8964f,stationery,a247560ddd8592a3eed82b43f60d9f27,stationery,79.0,79.0,20.34,1,0,0.9999873419323806,158.0,0.12873336244707312
98613092c09065649a714a888cfeb29a,bed_bath_table,ceeb8b2d571b23399910f1b83980c973,bed_bath_table,53.0,53.0,18.8,1,0,0.9999811324314636,106.0,0.1773568173885152
98615693c104cb69e8746bdbad198317,sports_leisure,ca1551e5e36f2e68261f4d14132dba96,sports_leisure,39.9,65.99,12.86,1,0,0.6046279038050643,105.88999999999999,0.12144563749516012
98a4301b1aacd45984603af55b7a1de4,bed_bath_table,ceeb8b2d571b23399910f1b83980c973,bed_bath_table,53.0,53.0,13.95,1,0,0.9999811324314636,106.0,0.1316025320515844
98aaaedf37ab737ac27a285b011f42cb,construction_tools_construction,d548fb64c4bf0a142c3f314398be477a,garden_tools,199.9,79.95,11.83,0,0,2.500281422371202,279.85,0.04227249500627119
98ae511715bfce7d97ef0ff1859ad05f,sports_leisure,e6a8a1b25dccfe76d339f9cd19be7779,sports_leisure,45.0,75.0,34.7,1,0,0.5999920001066652,120.0,0.2891642569645253
98ae511715bfce7d97ef0ff1859ad05f,sports_leisure,f48eb5c2fde13ca63664f0bb05f55346,sports_leisure,45.0,60.0,34.7,1,0,0.7499875002083299,105.0,0.3304730431138751
98b22c1129886cbd7fcae69d1c93e442,bed_bath_table,f2f411f86bd5bd427e28e2a30771761f,bed_bath_table,79.9,79.9,24.76,1,0,0.9999874845120836,159.8,0.15494270999555698
98cd3776d33bddd0ebf8ad8b4732d1b4,furniture_decor,ace91f88d635b9e5563e36cc0a0a8f09,furniture_decor,22.37,14.9,3.99,1,0,1.5012415274142676,37.27,0.1070537415148507
98cd3776d33bddd0ebf8ad8b4732d1b4,furniture_decor,ad5396bf96af6ede77130e54ad266c61,furniture_decor,22.37,22.37,3.99,1,0,0.999955299271378,44.74,0.08917994680494401
98cd3776d33bddd0ebf8ad8b4732d1b4,furniture_decor,c006d1427332464b79808bd9dfaec943,furniture_decor,22.37,22.37,3.99,1,0,0.999955299271378,44.74,0.08917994680494401
98d61056e0568ba048e5d78038790e77,auto,a50acd33ba7a8da8e9db65094fa990a4,auto,169.0,117.3,20.16,1,0,1.4407379306229273,286.3,0.0704154019720504
98de98bcd25120495ad55c516a11a531,luggage_accessories,c45f017c36f9112a8bb4f170edfb1870,luggage_accessories,69.99,84.9,18.94,1,0,0.8243719155251409,154.89,0.12227953851418095
9926323a78ee2ba9e3b282efce191cff,fashion_bags_accessories,bd481cb85531aa8ef9c09eb9e6a9e0a9,fashion_bags_accessories,35.0,38.9,14.1,1,0,0.8997198015475182,73.9,0.1907957943735538
9926323a78ee2ba9e3b282efce191cff,fashion_bags_accessories,bf2365078da8fad96e4c22880492dd9a,fashion_bags_accessories,35.0,59.9,15.13,1,0,0.5842974240830704,94.9,0.1594293000073761
99306a16cc05ea73566ac3a2d92122ce,toys,e87b2200e1df21f624eea3e9bd087dc0,toys,99.9,89.9,9.89,1,0,1.1112223445790368,189.8,0.05210720702209156
993ac19aa975075775c16ba15426f8be,computers_accessories,da7813106f94601e6022f50017299e2f,computers_accessories,2499.75,120.0,12.0,1,0,20.831076407696603,2619.75,0.00458058800244756
99444c1e11fc38755dae86f5c67d3d1a,bed_bath_table,d25bbb182b51d1594fe3b54a27ae143e,bed_bath_table,49.99,69.9,7.1,1,1,0.7151542896382025,119.89000000000001,0.05922045858321307
99444c1e11fc38755dae86f5c67d3d1a,bed_bath_table,e95fb3a80ca294f39de925b6428f3a32,bed_bath_table,49.99,78.9,7.1,1,1,0.6335787886085094,128.89000000000001,0.05508530463725162
99a4788cb24856965c36a24e339b6058,bed_bath_table,9ad75bd7267e5c724cb42c71ac56ca72,bed_bath_table,89.9,99.9,3.55,1,0,0.8998908919830632,189.8,0.018703800296099596
99a4788cb24856965c36a24e339b6058,bed_bath_table,9bc39c44d241610638729a32026eb37a,bed_bath_table,89.9,269.0,4.35,1,0,0.3341995011170963,358.9,0.012120334019687882
99a4788cb24856965c36a24e339b6058,bed_bath_table,b05fae603a3a28a977633c139cece058,bed_bath_table,84.0,78.25,21.02,1,0,1.0734687096650521,162.25,0.12955236023198624
99a4788cb24856965c36a24e339b6058,bed_bath_table,ebf7d9b8166c02eb72e573eebd630458,bed_bath_table,89.9,54.55,2.26,1,0,1.647999120089458,144.45,0.0156454437837052
99a4788cb24856965c36a24e339b6058,bed_bath_table,eebbed5ed3b134eceb717496c47652ba,bed_bath_table,89.90000000000002,99.99,2.066666666666667,1,1,0.8990809172825557,189.89000000000001,0.010883436638211745
99a4788cb24856965c36a24e339b6058,bed_bath_table,f05901e010ebaa3924276751a35e6004,furniture_decor,89.9,59.9,2.41,0,0,1.5008096692876582,149.8,0.016088010093390562
99a4788cb24856965c36a24e339b6058,bed_bath_table,f2c1df0fc307ec60e3321c708c1dcac3,bed_bath_table,86.9,48.0,3.38,1,0,1.8103789504385328,134.9,0.025055411005107445
99a4788cb24856965c36a24e339b6058,bed_bath_table,f2e53dd1670f3c376518263b3f71424d,bed_bath_table,85.93333333333334,109.23333333333335,21.563333333333333,1,1,0.7866879460975333,195.16666666666669,0.11048619733801533
99b7af24fd7be364e3621b9e751b048e,bed_bath_table,a1fcd4b731530eed7fa5531f3f0c2fe0,bed_bath_table,166.89,134.55,17.88,1,0,1.2403475262168246,301.44,0.05931508985174545
99ba5fbf3ae895fe3a9289acd0a5eb91,telephony,f34707f5f83dbd799b36e79242802784,telephony,39.99,39.99,7.39,1,0,0.9999749943737342,79.98,0.09239694427426512
99c22bb8e56dda8aa0e021be31e8663d,sports_leisure,b744e6c9118fe1df001c94ef9a4d7ab5,housewares,93.99,46.99,21.56,0,0,2.000170245366134,140.98,0.1529284087926742
9a0620ddaf3055b7e588e936e036a529,bed_bath_table,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,114.9,149.9,17.74,1,1,0.7665058938899674,264.8,0.06699370470655322
9a2f52e60b6419803680132ad69a3ca8,fashion_bags_accessories,d83de24a6ee5b9754bdb4df748e529af,fashion_bags_accessories,30.0,39.99,25.63,1,0,0.7501687879772949,69.99000000000001,0.36618993870640504
9ad75bd7267e5c724cb42c71ac56ca72,bed_bath_table,cad2db5e318d7283a234c517b2f28a42,bed_bath_table,99.9,99.9,17.2,1,0,0.9999899900901892,199.8,0.0860856552269508
9ae64e1163bf254bad20d5155cffb99d,stationery,9bebdd5c142f3d0052c0377cc80b9385,stationery,69.9,69.9,17.74,1,0,0.9999856940530177,139.8,0.12689465740588404
9afc7bd1c6286201ccf4bf74ffc9ce6b,housewares,b0517edd4454b9c2537f65826f500a2f,housewares,18.8,29.99,19.08,1,0,0.6268547230835918,48.79,0.39105572749072576
9b37a918bcf2c8e1064e867cf1df4637,electronics,a9c07eb189dfb45ac5652b6a82f7b008,computers_accessories,39.9,100.9,1.92,0,0,0.3954371116242653,140.8,0.013636266787877925
9b393d3360316521a943267765a47fbf,health_beauty,cd4e24746b06eb6c6f01501e8c92b623,health_beauty,37.9,37.9,25.16,1,0,0.9999736154718873,75.8,0.3319217424572235
9b4ebcd616b0a2f755a3f61f63cac3c7,pet_shop,f70a5d9b1b6d4fac3e2b7da556700b33,pet_shop,89.9,99.9,16.42,1,0,0.8998908919830632,189.8,0.08651166221463533
9bb8ca338e5588c361e34eae02e8fad6,health_beauty,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,59.9,59.9,5.300909090909091,1,1,0.9999833057878834,119.8,0.04424761972695629
9bb8ca338e5588c361e34eae02e8fad6,health_beauty,f40876e0ef3cd5f9132b1f16b04b1346,health_beauty,69.9,99.9,0.09,1,0,0.6996926957688111,169.8,0.0005300322141801284
9bdc5ff7cc2ec4a654f101b764b293c1,bed_bath_table,a0ef8572cd061badd81ffc48dc04d1fa,furniture_decor,113.99,113.0,21.45,0,0,1.008752134936859,226.99,0.09449713865307434
9bf49e13f79afe62919c79d125d81cf8,garden_tools,d316be2b41acc6a122548a0d08570ca6,home_construction,199.99,424.2,64.76,0,0,0.4714510338259458,624.19,0.10375029438104683
9c31382f02ac001fe1a33a466471d98c,electronics,b1dc70b2d3b0d42b355529c4026a35a7,electronics,29.1,79.99,30.76,1,0,0.36379092647922895,109.09,0.28196643169464025
9c313adb4b38a55b092f53f83f78be9e,arts_and_craftmanship,eacb104882d39ffb53140b1d1860a7c3,arts_and_craftmanship,19.0,39.9,12.86,1,0,0.4761785418911807,58.9,0.21833245615524355
9c46567584228684abb9695a398d0f18,housewares,aef099a1948ab0d8a11c5a4b41ab3809,furniture_decor,29.9,96.0,4.24,0,0,0.3114550890094894,125.9,0.03367725435064058
9c7ce59c96e74dfdfc51f13a4a6c3869,watches_gifts,eae2dd85f947bc3cd623a4443bc91111,musical_instruments,29.0,36.9,2.71,0,0,0.7858865613398012,65.9,0.04112228949484833
9c8d68903b5106018c797e0e862ae55d,electronics,ab1f9387c0627dd24000bfbc54fdeee0,electronics,12.3,12.25,14.15,1,0,1.0039996734960412,24.55,0.576351268787422
9cb3c4a5a0a1c8536b2651af5f73e403,bed_bath_table,b570f2a8228eeaa87e224f25264576b5,bed_bath_table,84.9,84.9,23.43,1,0,0.9999882215757175,169.8,0.13798505309156012
9d0487f0ac5a5c3a772771c0df6f4135,sports_leisure,f5f5b024b9de6f4bef611bc8b1e370ec,sports_leisure,14.9,59.9,10.77,1,0,0.24874376053822142,74.8,0.14398203232577103
9d0bb30eed80184666c8acad23921283,books_general_interest,b3cf0a98f31b76ed0cec13d9c77102c4,market_place,19.95,27.93,2.645,0,1,0.7142601410619025,47.879999999999995,0.0552411186065454
9d1893083966b9c51109f0dc6ab0b0d9,construction_tools_lights,dfc9d9ea4c2fbabe7abb0066097d9905,bed_bath_table,119.85,169.9,34.4,0,0,0.7054107980529837,289.75,0.11872262735935338
9d240cb98df035e3ef147117b92aa0e7,auto,cae8c962ad47ff05a508e6fec4146e1a,auto,29.0,29.0,14.22,1,0,0.9999655184303989,58.0,0.24516818675540078
9d240cb98df035e3ef147117b92aa0e7,auto,e6e3140cdd035e915d6d4a9eae2ccead,auto,29.0,29.0,14.22,1,0,0.9999655184303989,58.0,0.24516818675540078
9d395a6bc9dbad2dfe60c8c92d8df397,furniture_decor,bb812a3e630d1d023c592cbc7b3bd7fa,furniture_decor,148.0,148.0,24.69,1,0,0.9999932432888967,296.0,0.08341188036526904
9d82a263e18f0b5ede827b8dd9825e74,bed_bath_table,bd4b8ef786f95b66ded2f483293318ea,bed_bath_table,99.99,159.0,30.66,1,0,0.6288639694089974,258.99,0.11838249205570851
9d8a0e115e802d845b4ce1eb794d1260,sports_leisure,dea837d4f3f30b541725d258c15e4ff1,sports_leisure,120.0,60.0,5.86,1,0,1.999966667222213,180.0,0.03255537469236282
9dbe11c361aecc0afe873e04c3dd13f5,bed_bath_table,a08a20499b36a88c1ded2d041a863a9a,bed_bath_table,16.8,16.8,8.91,1,0,0.9999404797333491,33.6,0.2651706794440642
9dbe11c361aecc0afe873e04c3dd13f5,bed_bath_table,d4ef01e7655c13ceef1d7d248e0fdd99,bed_bath_table,16.8,15.9,8.91,1,0,1.05653732469656,32.7,0.2724687318430629
9dcb2739e598cbc1a9640d49dbafe95e,sports_leisure,bae10dbc910829c1bbadb071a446b87c,sports_leisure,42.9,42.9,12.48,1,0,0.9999766905200346,85.8,0.14545285019988113
9ddc4249779322828f89d2a9c04f7ee1,auto,efdd9c83779dc22fdcbfdce64ffef671,cool_stuff,112.33,63.33,18.39,0,0,1.7736969256762092,175.66,0.10469028412681244
9ddc4249779322828f89d2a9c04f7ee1,auto,f516645f81debe9cff9416a20662dc43,cool_stuff,99.33,69.33,35.31,0,0,1.432692446380407,168.66,0.20935485974825244
9e10eb05d9f369d5c38c475425cc2ee9,telephony,ad1128daf194f4b6ac4256e16233497c,telephony,35.0,45.0,14.35,1,0,0.7777604942112398,80.0,0.17937275784052698
9e10eb05d9f369d5c38c475425cc2ee9,telephony,f3a1a865ba61412ac17ab53f1a9c0082,telephony,35.0,29.9,14.35,1,0,1.1705294137319822,64.9,0.22110599220350993
9e2ce829b01f3d1a0a9d5ddf7ee21864,housewares,de17feec1983829fec4bc58cadaa43f3,housewares,69.9,69.9,14.79,1,0,0.9999856940530177,139.8,0.10579323466927988
9e2d3a8d8ffad53e2e35282a2020221c,furniture_decor,a695ab8413ea83619cde9b18292d6aa1,furniture_decor,29.9,40.0,13.62,1,0,0.7474813129671758,69.9,0.19484699789702575
9e47ae55f9327141d2dc2cbca3317e49,construction_tools_safety,fb8ec7f3124032e812713f60633e6167,bed_bath_table,35.0,49.0,19.25,0,0,0.7142711373237282,84.0,0.22916393852454137
9eacfe990da87a66d7fc95e4f97bad14,bed_bath_table,ac1fcaf7402bfbf019afdcce1a784ad4,bed_bath_table,168.98,58.67,24.7,1,0,2.8801281723509056,227.64999999999998,0.10849941357604403
9eacfe990da87a66d7fc95e4f97bad14,bed_bath_table,b09cd20111b8c27705b617c3b5af7608,bed_bath_table,168.98,168.98,24.7,1,0,0.999994082174919,337.96,0.07308535600261569
9eacfe990da87a66d7fc95e4f97bad14,bed_bath_table,d5bf1e6386a450dd26acf14a6f41768f,bed_bath_table,168.98,58.67,24.7,1,0,2.8801281723509056,227.64999999999998,0.10849941357604403
9eacfe990da87a66d7fc95e4f97bad14,bed_bath_table,e76572c2ae4cede1e3b2ead512423efe,bed_bath_table,168.98,58.67,24.7,1,0,2.8801281723509056,227.64999999999998,0.10849941357604403
9eb0c62c8c4159426b700eb10045dc44,telephony,b73465327bc1b605da184574c741e80f,telephony,84.9,84.9,15.34,1,0,0.9999882215757175,169.8,0.09034104628359078
